frame_id,x,y,width,height,diarized_speaker_id,face_id,is_speaking,face_detection_confidence
146,791.7758178710938,743.4593505859375,289.67950439453125,362.164306640625,0,1,False,0.9054003953933716
147,2741.47412109375,746.6279907226562,344.59716796875,477.04217529296875,1,0,True,0.9450846314430237
147,792.677978515625,745.8121337890625,290.224365234375,364.991455078125,0,1,False,0.8967422842979431
148,2741.4228515625,747.4453125,344.88427734375,476.1824951171875,1,0,True,0.9444725513458252
148,793.1551513671875,749.0279541015625,289.415771484375,365.385498046875,0,1,False,0.8981696367263794
149,2741.708740234375,750.1637573242188,345.0234375,475.21014404296875,1,0,True,0.943504273891449
149,794.277587890625,754.9121704101562,287.041259765625,361.81317138671875,0,1,False,0.8998072743415833
150,2742.265380859375,756.1099853515625,345.517578125,474.3345947265625,1,0,True,0.9502020478248596
150,794.4400634765625,758.6087036132812,285.3887939453125,359.37139892578125,0,1,False,0.9034053087234497
151,2742.88525390625,761.4613647460938,346.0,477.03863525390625,1,0,True,0.9587481617927551
151,794.1009521484375,759.392822265625,285.5902099609375,359.1881103515625,0,1,False,0.9026073217391968
152,2743.629150390625,762.9864501953125,347.51318359375,483.191650390625,1,0,True,0.9605688452720642
152,792.8516235351562,758.0008544921875,287.07537841796875,360.64306640625,0,1,False,0.9032339453697205
153,2744.6142578125,761.9345092773438,348.28662109375,486.98944091796875,1,0,True,0.9600143432617188
153,791.795654296875,755.1412353515625,288.29248046875,362.9117431640625,0,1,False,0.9030747413635254
154,2745.13525390625,760.0685424804688,349.71728515625,487.07879638671875,1,0,True,0.9558165073394775
154,791.0435791015625,753.6967163085938,289.0196533203125,363.35430908203125,0,1,False,0.9036136865615845
155,2745.597900390625,758.6593017578125,350.4638671875,485.9356689453125,1,0,True,0.9526610374450684
155,790.4569091796875,753.4154663085938,289.3541259765625,363.36981201171875,0,1,False,0.9045473337173462
156,2746.013671875,757.9464111328125,350.7255859375,484.12060546875,1,0,True,0.950390636920929
156,790.2150268554688,754.8051147460938,288.95294189453125,363.00860595703125,0,1,False,0.9072706699371338
157,2746.111328125,757.6366577148438,350.93017578125,483.10626220703125,1,0,True,0.9499058127403259
157,790.0764770507812,756.785400390625,288.43182373046875,361.6343994140625,0,1,False,0.9066759943962097
158,2746.235107421875,758.1576538085938,351.19140625,482.86309814453125,1,0,True,0.9507855772972107
158,789.8310546875,758.1849975585938,288.9156494140625,360.27166748046875,0,1,False,0.903760552406311
159,2746.29150390625,759.0928344726562,351.09423828125,482.76116943359375,1,0,True,0.9523071646690369
159,789.6304931640625,759.1259155273438,288.9833984375,359.52960205078125,0,1,False,0.903342068195343
160,2746.3681640625,760.3579711914062,350.90673828125,482.06243896484375,1,0,True,0.9535417556762695
160,789.552001953125,758.4647216796875,288.9027099609375,360.0101318359375,0,1,False,0.903703510761261
161,2746.109130859375,760.503662109375,350.61474609375,480.5849609375,1,0,True,0.9520715475082397
161,789.5728149414062,758.2384033203125,288.57037353515625,360.013916015625,0,1,False,0.9048953652381897
162,2745.547119140625,759.590576171875,350.6669921875,479.0047607421875,1,0,True,0.9493268132209778
162,789.675537109375,757.3217163085938,288.532470703125,360.63861083984375,0,1,False,0.9042540192604065
163,2745.259033203125,758.8888549804688,350.25341796875,477.27642822265625,1,0,True,0.9477455615997314
163,789.5880126953125,755.6207275390625,288.960205078125,361.766845703125,0,1,False,0.9039825201034546
164,2745.049560546875,757.9918212890625,349.41796875,476.321533203125,1,0,True,0.9457008838653564
164,789.578369140625,754.7376708984375,289.2237548828125,362.3170166015625,0,1,False,0.9032617211341858
165,2744.9140625,757.6024169921875,348.44580078125,475.3699951171875,1,0,True,0.9452175498008728
165,790.0311279296875,755.716064453125,288.892578125,361.9273681640625,0,1,False,0.9042534232139587
166,2744.7216796875,757.3822021484375,347.47265625,473.9671630859375,1,0,True,0.9430124759674072
166,790.4348754882812,757.9395141601562,288.52313232421875,360.51556396484375,0,1,False,0.903998613357544
167,2743.70947265625,756.7205810546875,346.90185546875,473.3145751953125,1,0,True,0.9427198767662048
167,790.3327026367188,759.5849609375,289.32257080078125,361.031982421875,0,1,False,0.901189386844635
168,2743.588134765625,756.7647094726562,346.02978515625,472.21014404296875,1,0,True,0.9423172473907471
168,790.1280517578125,762.9818725585938,288.9873046875,359.63031005859375,0,1,False,0.9028070569038391
169,2743.190185546875,756.3294067382812,345.27294921875,471.83441162109375,1,0,True,0.9426138401031494
169,790.2981567382812,764.7630615234375,288.78009033203125,358.906982421875,0,1,False,0.9040114879608154
170,2742.660888671875,754.9149169921875,343.72265625,472.174072265625,1,0,True,0.942637026309967
170,790.78466796875,762.9375610351562,288.7442626953125,360.68499755859375,0,1,False,0.9022641777992249
171,2742.13037109375,754.279541015625,342.46728515625,472.205078125,1,0,True,0.9432331919670105
171,791.68505859375,760.2294921875,288.5157470703125,361.965576171875,0,1,False,0.9026285409927368
172,2741.554931640625,753.73974609375,341.517578125,471.947265625,1,0,True,0.9440792798995972
172,791.857177734375,756.70703125,288.5928955078125,363.45947265625,0,1,False,0.9050447344779968
173,2740.868408203125,753.4122314453125,340.52685546875,472.369140625,1,0,True,0.9437822103500366
173,791.9514770507812,752.457763671875,289.29974365234375,365.4876708984375,0,1,False,0.9001757502555847
174,2739.769775390625,753.7991943359375,341.0908203125,473.876953125,1,0,True,0.9449646472930908
174,792.0048828125,749.9727783203125,289.554931640625,367.01611328125,0,1,False,0.9020451903343201
175,2738.97900390625,754.1016845703125,340.65234375,476.3037109375,1,0,True,0.947136402130127
175,792.1340942382812,749.0479125976562,289.64202880859375,367.30389404296875,0,1,False,0.9018919467926025
176,2738.28515625,754.1614379882812,340.5224609375,479.84320068359375,1,0,True,0.9493154287338257
176,791.8654174804688,749.9879150390625,289.82781982421875,366.6666259765625,0,1,False,0.9006679058074951
177,2737.170654296875,753.84765625,340.744140625,482.71240234375,1,0,True,0.9495096206665039
177,791.7130126953125,754.6515502929688,288.66748046875,363.67193603515625,0,1,False,0.9086974859237671
178,2735.88134765625,753.5259399414062,341.42578125,485.11102294921875,1,0,True,0.9509338736534119
178,791.4819946289062,758.1239013671875,288.67535400390625,362.4156494140625,0,1,False,0.9030436277389526
179,2735.481689453125,754.4160766601562,341.73779296875,484.89117431640625,1,0,True,0.9522691965103149
179,791.0345458984375,761.406494140625,288.2408447265625,361.23095703125,0,1,False,0.9054989218711853
180,2736.17919921875,755.78955078125,341.6162109375,482.2479248046875,1,0,True,0.9525853991508484
180,790.6956787109375,764.6638793945312,288.1953125,359.71551513671875,0,1,False,0.9042515754699707
181,2736.2880859375,757.3236694335938,343.5361328125,479.67413330078125,1,0,True,0.9544318318367004
181,790.646728515625,765.7001953125,288.281982421875,359.333251953125,0,1,False,0.9042401909828186
182,2736.093017578125,759.7858276367188,347.1611328125,480.65155029296875,1,0,True,0.9592377543449402
182,790.8326416015625,764.4283447265625,288.17626953125,359.8773193359375,0,1,False,0.9049267768859863
183,2736.315185546875,762.4042358398438,350.40625,483.26129150390625,1,0,True,0.9624486565589905
183,791.278564453125,762.3158569335938,288.4476318359375,361.02911376953125,0,1,False,0.9025644063949585
184,2736.092529296875,766.8280029296875,353.76171875,482.0408935546875,1,0,True,0.9640234112739563
184,791.6401977539062,759.984375,288.61199951171875,361.8216552734375,0,1,False,0.9026268720626831
185,2735.80859375,770.67822265625,355.751953125,479.4556884765625,1,0,True,0.9648469090461731
185,792.2730102539062,758.6922607421875,288.24798583984375,361.5413818359375,0,1,False,0.9023037552833557
186,2735.63720703125,773.886962890625,357.18115234375,477.430908203125,1,0,True,0.9649772644042969
186,792.486328125,757.9407348632812,288.1029052734375,361.46148681640625,0,1,False,0.9027552604675293
187,2734.703857421875,778.40234375,358.46630859375,476.7542724609375,1,0,True,0.9638849496841431
187,792.6657104492188,757.7933349609375,288.15338134765625,361.72412109375,0,1,False,0.9020153284072876
188,2733.984375,782.866455078125,358.955078125,482.816162109375,1,0,True,0.9650239944458008
188,792.7594604492188,758.354248046875,288.31719970703125,361.5640869140625,0,1,False,0.898918628692627
189,2733.86669921875,788.5135498046875,358.41552734375,489.325439453125,1,0,True,0.9632951021194458
189,793.1279907226562,760.34423828125,287.67742919921875,360.39501953125,0,1,False,0.901202380657196
190,2733.067138671875,793.722412109375,359.48974609375,494.32666015625,1,0,True,0.9602360129356384
190,793.120849609375,762.0466918945312,287.1572265625,359.62982177734375,0,1,False,0.9023147225379944
191,2733.13330078125,797.322509765625,359.8671875,492.818603515625,1,0,True,0.9603399038314819
191,793.569091796875,763.8768310546875,286.4459228515625,357.9979248046875,0,1,False,0.9010989665985107
192,2733.779052734375,798.27587890625,359.44091796875,486.794677734375,1,0,True,0.9619195461273193
192,793.8865966796875,763.9127807617188,286.47509765625,357.88482666015625,0,1,False,0.8987123370170593
193,2734.453125,798.2674560546875,359.37109375,479.15283203125,1,0,True,0.9642062783241272
193,794.630615234375,762.8953857421875,286.3148193359375,358.3514404296875,0,1,False,0.8966035842895508
194,2734.532958984375,796.9190063476562,360.08984375,476.94854736328125,1,0,True,0.9636532068252563
194,795.505615234375,762.0936279296875,285.7999267578125,357.9215087890625,0,1,False,0.8951473236083984
195,2734.1552734375,794.5664672851562,360.37548828125,479.26983642578125,1,0,True,0.9637212753295898
195,795.9193725585938,761.6031494140625,285.74810791015625,357.947021484375,0,1,False,0.8950623869895935
196,2733.08447265625,791.5170288085938,360.5517578125,485.45758056640625,1,0,True,0.9626001715660095
196,796.5771484375,760.12109375,285.37060546875,358.3792724609375,0,1,False,0.8961565494537354
197,2731.26025390625,788.1112670898438,360.2861328125,490.33709716796875,1,0,True,0.9626525640487671
197,797.155517578125,759.1864013671875,285.07373046875,358.477783203125,0,1,False,0.8958744406700134
198,2728.177490234375,785.4900512695312,360.95263671875,491.23187255859375,1,0,True,0.9640527963638306
198,797.66943359375,759.4112548828125,284.68017578125,358.1453857421875,0,1,False,0.896324872970581
199,2724.916259765625,783.56591796875,361.720703125,488.924560546875,1,0,True,0.9657886028289795
199,797.6115112304688,760.2713623046875,284.10748291015625,356.7611083984375,0,1,False,0.8945542573928833
200,2721.441650390625,780.253662109375,361.947265625,488.03125,1,0,True,0.965665876865387
200,797.57958984375,761.443115234375,284.598876953125,356.8182373046875,0,1,False,0.8946297764778137
201,2718.12060546875,776.345947265625,361.7138671875,486.5391845703125,1,0,True,0.9639489650726318
201,796.8973999023438,761.7385864257812,284.75543212890625,356.59100341796875,0,1,False,0.8926540017127991
202,2714.96337890625,771.1919555664062,360.67138671875,483.97955322265625,1,0,True,0.9551743865013123
202,796.332275390625,761.8895874023438,285.1390380859375,356.63824462890625,0,1,False,0.8926472663879395
203,2711.898193359375,766.5623779296875,359.12939453125,483.5921630859375,1,0,True,0.9507295489311218
203,796.0037841796875,762.3497314453125,286.0518798828125,357.4530029296875,0,1,False,0.8938034176826477
204,2708.868896484375,763.7379760742188,357.2314453125,484.73223876953125,1,0,True,0.948378324508667
204,796.1204833984375,762.0993041992188,286.0068359375,357.89117431640625,0,1,False,0.8946199417114258
205,2706.615966796875,761.3692626953125,355.05126953125,488.1893310546875,1,0,True,0.9477230906486511
205,796.1640625,761.6951904296875,285.852783203125,357.6947021484375,0,1,False,0.8956196308135986
206,2704.7119140625,760.1171875,352.47021484375,490.3577880859375,1,0,True,0.9467979669570923
206,796.1103515625,761.3642578125,285.682861328125,357.3116455078125,0,1,False,0.896242082118988
207,2702.516845703125,760.0865478515625,350.9892578125,488.8182373046875,1,0,True,0.9443461298942566
207,795.7440795898438,760.7098999023438,285.87347412109375,357.33966064453125,0,1,False,0.8976784944534302
208,2700.079345703125,759.5327758789062,350.0615234375,487.50994873046875,1,0,True,0.9400961995124817
208,795.6282348632812,760.51220703125,286.05035400390625,357.0245361328125,0,1,False,0.8959373831748962
209,2696.68408203125,759.01904296875,350.49169921875,486.140625,1,0,True,0.9366111159324646
209,795.3696899414062,760.6177978515625,286.25872802734375,356.7457275390625,0,1,False,0.8956231474876404
210,2693.266845703125,758.6864013671875,350.12353515625,486.0352783203125,1,0,True,0.9368219375610352
210,794.7177124023438,762.5091552734375,286.87017822265625,356.74072265625,0,1,False,0.8972176909446716
211,2689.74169921875,758.47509765625,348.65771484375,487.0167236328125,1,0,True,0.9391346573829651
211,794.1888427734375,765.7238159179688,286.9510498046875,354.76385498046875,0,1,False,0.8990693092346191
212,2685.7900390625,757.7330932617188,347.8349609375,486.51983642578125,1,0,True,0.9414968490600586
212,793.8660278320312,767.5400390625,287.13934326171875,354.2001953125,0,1,False,0.8994613289833069
213,2682.625732421875,756.3297729492188,347.57275390625,480.33624267578125,1,0,True,0.9386654496192932
213,794.1724243164062,767.8726196289062,286.99285888671875,354.06658935546875,0,1,False,0.8969351053237915
214,2680.08837890625,753.3436279296875,345.46484375,473.9229736328125,1,0,True,0.9394978284835815
214,794.2606201171875,765.0908813476562,287.0137939453125,355.93316650390625,0,1,False,0.8987225890159607
215,2676.672607421875,746.9360961914062,344.31982421875,474.50811767578125,1,0,True,0.9461472630500793
215,794.93798828125,761.3280029296875,286.3294677734375,357.3226318359375,0,1,False,0.8990433812141418
216,2674.89208984375,743.1096801757812,343.02880859375,472.68841552734375,1,0,True,0.9497857093811035
216,794.841552734375,756.8214111328125,287.05078125,359.6759033203125,0,1,False,0.8965719938278198
217,2673.858154296875,741.3734130859375,342.73876953125,471.73876953125,1,0,True,0.9512320160865784
217,794.1875,753.0982666015625,288.013427734375,361.7586669921875,0,1,False,0.894007682800293
218,2673.458251953125,740.7625732421875,342.427734375,472.3218994140625,1,0,True,0.951163113117218
218,793.4633178710938,752.40869140625,289.07086181640625,362.8768310546875,0,1,False,0.8979893326759338
219,2673.055908203125,740.9282836914062,342.380859375,472.89263916015625,1,0,True,0.9508345723152161
219,792.0552368164062,754.82763671875,289.50750732421875,362.244140625,0,1,False,0.9037761688232422
220,2672.77197265625,741.4918212890625,342.40625,473.543701171875,1,0,True,0.9507026076316833
220,790.0296020507812,757.8927001953125,289.75018310546875,361.3516845703125,0,1,False,0.9083635210990906
221,2671.779296875,741.804931640625,342.5791015625,473.65185546875,1,0,True,0.9517412185668945
221,787.0916748046875,759.1484375,290.4501953125,361.33837890625,0,1,False,0.9143832921981812
222,2670.49755859375,742.2213134765625,343.32470703125,473.623779296875,1,0,True,0.9522194862365723
222,782.2985229492188,758.617919921875,293.28326416015625,362.904541015625,0,1,False,0.9208176732063293
223,2669.08447265625,742.7109985351562,343.814453125,473.25640869140625,1,0,True,0.9523571133613586
223,777.858154296875,758.2390747070312,294.9775390625,364.65472412109375,0,1,False,0.9273255467414856
224,2668.240478515625,745.6011352539062,343.5849609375,468.72711181640625,1,0,True,0.9529117941856384
224,774.0699462890625,756.8002319335938,295.825439453125,366.37481689453125,0,1,False,0.9280465245246887
225,2666.37109375,747.0191040039062,343.9814453125,466.92901611328125,1,0,True,0.9545735716819763
225,772.572509765625,755.7343139648438,296.3541259765625,367.26715087890625,0,1,False,0.9273229837417603
226,2663.837158203125,747.8701171875,345.17919921875,465.856689453125,1,0,False,0.9555939435958862
226,772.0440673828125,753.894775390625,296.983154296875,369.256591796875,0,1,False,0.930766224861145
227,2661.716064453125,748.525146484375,345.744140625,465.3375244140625,1,0,False,0.9558869004249573
227,772.9993286132812,752.6405029296875,297.16180419921875,371.029052734375,0,1,False,0.9320417642593384
228,2659.87646484375,749.3217163085938,346.103515625,465.03924560546875,1,0,False,0.9566454887390137
228,774.468017578125,752.093994140625,296.747802734375,373.106201171875,0,1,True,0.9309235215187073
229,2658.028076171875,749.940673828125,346.341796875,464.6678466796875,1,0,False,0.9570586681365967
229,776.0712890625,750.0011596679688,295.651123046875,373.68243408203125,0,1,True,0.929196834564209
230,2655.87646484375,750.3985595703125,347.02783203125,464.707275390625,1,0,False,0.9563299417495728
230,777.33349609375,746.2391357421875,294.59912109375,374.9346923828125,0,1,True,0.925940215587616
231,2653.805908203125,750.562744140625,347.53515625,464.6866455078125,1,0,False,0.9554221034049988
231,779.3340454101562,742.560546875,293.41522216796875,375.2025146484375,0,1,True,0.919689953327179
232,2652.054443359375,750.934814453125,347.19287109375,465.092529296875,1,0,False,0.9546900391578674
232,780.7528686523438,740.2119140625,292.56878662109375,372.753173828125,0,1,True,0.9124266505241394
233,2650.2177734375,751.1393432617188,347.13330078125,465.90142822265625,1,0,False,0.9548729062080383
233,782.1571044921875,737.2733764648438,291.5208740234375,370.45489501953125,0,1,True,0.9047897458076477
234,2648.258544921875,751.865478515625,346.65625,466.248779296875,1,0,False,0.9543089270591736
234,781.6348266601562,732.5008544921875,290.22418212890625,368.783203125,0,1,True,0.9010436534881592
235,2647.016357421875,752.6276245117188,346.11083984375,466.95379638671875,1,0,False,0.9530553221702576
235,777.5256958007812,722.5643920898438,291.79046630859375,376.39801025390625,0,1,True,0.9093302488327026
236,2645.419677734375,754.1508178710938,345.40576171875,465.93865966796875,1,0,False,0.9527412056922913
236,773.3688354492188,711.2174072265625,292.40948486328125,386.397705078125,0,1,True,0.9192742109298706
237,2643.556396484375,754.8433837890625,344.5654296875,464.9063720703125,1,0,False,0.9526481628417969
237,769.7346801757812,700.6023559570312,292.44110107421875,392.02703857421875,0,1,True,0.9343257546424866
238,2641.340576171875,755.7503662109375,344.7626953125,463.6866455078125,1,0,False,0.9520706534385681
238,767.2256469726562,694.3604125976562,288.62811279296875,387.87982177734375,0,1,True,0.934784471988678
239,2638.988037109375,756.362548828125,345.37060546875,462.741455078125,1,0,False,0.9510511755943298
239,764.02880859375,690.2274169921875,285.424072265625,382.1414794921875,0,1,True,0.9350991249084473
240,2636.942626953125,756.8436889648438,345.43603515625,462.08673095703125,1,0,False,0.9501363635063171
240,760.5772705078125,686.7462768554688,285.2301025390625,376.37225341796875,0,1,True,0.9297137260437012
241,2635.307373046875,756.8060913085938,345.1904296875,462.00079345703125,1,0,False,0.9494709372520447
241,757.4400024414062,684.166015625,285.24200439453125,369.814453125,0,1,True,0.9285467863082886
242,2633.617919921875,753.8856201171875,346.12353515625,464.4124755859375,1,0,False,0.9487555027008057
242,755.454345703125,679.2251586914062,283.9527587890625,367.16912841796875,0,1,True,0.9254171848297119
243,2632.979248046875,753.0550537109375,346.27294921875,464.986083984375,1,0,False,0.9488404989242554
243,755.5736694335938,676.0686645507812,280.61358642578125,363.76300048828125,0,1,True,0.921760618686676
244,2632.978271484375,754.007080078125,345.85693359375,464.1793212890625,1,0,False,0.9511444568634033
244,757.3993530273438,674.159912109375,277.28045654296875,359.220458984375,0,1,True,0.9214918613433838
245,2633.649169921875,754.9864501953125,345.2138671875,463.3770751953125,1,0,False,0.9519517421722412
245,760.8778686523438,670.02294921875,276.27288818359375,357.76220703125,0,1,True,0.9296184182167053
246,2634.76025390625,755.6536254882812,344.62060546875,462.73809814453125,1,0,False,0.9519174695014954
246,765.426025390625,664.7362060546875,275.744140625,357.595703125,0,1,True,0.9352483153343201
247,2635.7138671875,755.4345703125,344.11572265625,462.4244384765625,1,0,False,0.9507462382316589
247,770.634033203125,661.920654296875,274.594482421875,356.083984375,0,1,True,0.9328057169914246
248,2636.247802734375,757.1905517578125,343.55126953125,460.1260986328125,1,0,False,0.9497997760772705
248,775.1218872070312,661.22216796875,272.91912841796875,354.19189453125,0,1,True,0.9308066964149475
249,2636.278564453125,757.024658203125,343.1552734375,459.583740234375,1,0,False,0.9500358700752258
249,779.2559814453125,661.466064453125,272.9024658203125,352.287841796875,0,1,True,0.9249168038368225
250,2635.10302734375,756.7384033203125,343.2470703125,459.1494140625,1,0,False,0.949493408203125
250,783.6146240234375,661.25732421875,271.2408447265625,351.064697265625,0,1,True,0.918171226978302
251,2633.494873046875,756.6253662109375,343.0263671875,458.831787109375,1,0,False,0.9477463364601135
251,788.1112060546875,660.5443115234375,270.858642578125,350.7327880859375,0,1,True,0.91010981798172
252,2631.771484375,754.12158203125,343.87060546875,461.667236328125,1,0,False,0.9483325481414795
252,793.4830322265625,660.567138671875,268.5914306640625,349.7642822265625,0,1,True,0.9054661989212036
253,2630.531494140625,753.9447631835938,343.93798828125,461.96588134765625,1,0,False,0.9497110843658447
253,799.536865234375,660.5194091796875,265.745361328125,346.7222900390625,0,1,True,0.9001975059509277
254,2629.381591796875,754.7063598632812,343.50439453125,462.00653076171875,1,0,False,0.9522171020507812
254,803.3534545898438,659.253662109375,263.79095458984375,344.7606201171875,0,1,True,0.8972163796424866
255,2628.876953125,755.782958984375,343.0205078125,461.825927734375,1,0,False,0.9538081288337708
255,806.22216796875,658.2239379882812,262.319091796875,343.02734375,0,1,True,0.8898552656173706
256,2628.65966796875,756.9159545898438,342.62744140625,461.43878173828125,1,0,False,0.9548125863075256
256,808.4822998046875,657.4142456054688,261.373046875,341.005615234375,0,1,True,0.8840373754501343
257,2628.709228515625,757.2456665039062,342.59228515625,461.35662841796875,1,0,False,0.9545345902442932
257,810.4451904296875,659.2926635742188,259.8055419921875,338.148681640625,0,1,True,0.8827130794525146
258,2628.90283203125,757.3530883789062,342.626953125,461.28094482421875,1,0,False,0.9546226263046265
258,813.3147583007812,659.612060546875,258.47296142578125,338.000244140625,0,1,True,0.8841238617897034
259,2629.1162109375,756.9742431640625,342.689453125,461.42822265625,1,0,False,0.9540983438491821
259,816.4039306640625,658.51025390625,257.9974365234375,339.065673828125,0,1,True,0.8834817409515381
260,2629.427978515625,756.72412109375,342.85205078125,461.2669677734375,1,0,False,0.9540291428565979
260,819.36474609375,656.3666381835938,256.5126953125,338.078125,0,1,True,0.8848664164543152
261,2629.676513671875,756.6199951171875,342.92431640625,461.348876953125,1,0,False,0.9542680978775024
261,821.3172607421875,654.5004272460938,255.6461181640625,335.9832763671875,0,1,True,0.8857648968696594
262,2629.978515625,756.843994140625,342.86279296875,461.0433349609375,1,0,False,0.954466700553894
262,822.3209228515625,652.5195922851562,254.486083984375,333.1944580078125,0,1,True,0.8855636715888977
263,2630.308349609375,757.2493286132812,342.7451171875,460.72674560546875,1,0,False,0.9551886320114136
263,821.9349365234375,652.180419921875,253.492919921875,331.21337890625,0,1,True,0.8848400115966797
264,2630.651611328125,757.9417724609375,342.70361328125,460.2833251953125,1,0,False,0.9557193517684937
264,819.78564453125,651.528076171875,254.4776611328125,330.8402099609375,0,1,True,0.8893182277679443
265,2631.08984375,758.4786376953125,342.7939453125,460.3375244140625,1,0,False,0.9564592838287354
265,815.9437866210938,652.2613525390625,256.00103759765625,329.09765625,0,1,True,0.8948594927787781
266,2631.517822265625,758.4342041015625,343.00390625,460.686767578125,1,0,False,0.9558426737785339
266,811.895263671875,652.6268310546875,257.614501953125,328.3468017578125,0,1,True,0.9025852084159851
267,2632.0927734375,758.44775390625,343.09765625,461.1240234375,1,0,False,0.956559956073761
267,807.133544921875,653.8604736328125,259.5533447265625,329.7388916015625,0,1,True,0.9052960276603699
268,2632.732421875,758.5601196289062,343.037109375,461.10736083984375,1,0,False,0.9559615850448608
268,802.9404296875,654.3528442382812,260.8865966796875,329.3983154296875,0,1,True,0.9051764607429504
269,2633.3447265625,758.5848388671875,343.27490234375,461.059814453125,1,0,False,0.9561648964881897
269,800.234130859375,654.7103881835938,260.9964599609375,328.9609375,0,1,True,0.9042490124702454
270,2633.933349609375,758.6981811523438,343.5556640625,460.79168701171875,1,0,False,0.9556918144226074
270,798.0726928710938,654.0140380859375,261.20098876953125,329.032958984375,0,1,True,0.9039579629898071
271,2634.748291015625,758.94287109375,343.6103515625,460.5155029296875,1,0,False,0.9554314613342285
271,796.3502807617188,654.3850708007812,262.00982666015625,328.6422119140625,0,1,True,0.9043141603469849
272,2635.567138671875,759.212158203125,343.8095703125,460.3050537109375,1,0,False,0.9555837512016296
272,795.211669921875,656.6974487304688,262.3153076171875,327.7447509765625,0,1,True,0.9040149450302124
273,2636.526123046875,759.341064453125,343.8193359375,460.4708251953125,1,0,False,0.9553961157798767
273,792.8634643554688,656.9152221679688,263.91217041015625,328.9659423828125,0,1,True,0.9007704854011536
274,2637.75439453125,759.40576171875,343.58154296875,460.9615478515625,1,0,False,0.9553905725479126
274,791.9258422851562,657.3386840820312,264.42034912109375,329.415771484375,0,1,True,0.9008937478065491
275,2639.160400390625,759.1368408203125,343.36572265625,461.33984375,1,0,False,0.9544233679771423
275,789.70849609375,657.0509033203125,267.3123779296875,332.9278564453125,0,1,True,0.9020102024078369
276,2641.114990234375,758.6661987304688,342.78564453125,461.52215576171875,1,0,False,0.9527859091758728
276,787.9261474609375,657.0890502929688,269.978271484375,336.531494140625,0,1,True,0.9031979441642761
277,2642.404541015625,757.8883056640625,342.76513671875,462.0196533203125,1,0,False,0.9520255923271179
277,785.4114379882812,658.3595581054688,273.05413818359375,342.2850341796875,0,1,True,0.910236656665802
278,2643.6015625,757.16552734375,342.427734375,462.683837890625,1,0,False,0.9518061280250549
278,783.6829833984375,661.7088623046875,275.2611083984375,347.337646484375,0,1,True,0.9166213870048523
279,2644.677978515625,758.3367309570312,342.22802734375,462.37652587890625,1,0,False,0.9514327049255371
279,781.57373046875,666.1432495117188,276.867431640625,349.14404296875,0,1,True,0.9257215261459351
280,2645.6171875,758.6574096679688,342.18701171875,462.44671630859375,1,0,False,0.9513658285140991
280,778.99658203125,669.3690185546875,277.8343505859375,349.5064697265625,0,1,True,0.930171549320221
281,2646.58154296875,758.6712036132812,342.35302734375,462.62054443359375,1,0,False,0.9519950151443481
281,777.16259765625,672.3204345703125,277.434326171875,350.225341796875,0,1,True,0.9331758618354797
282,2647.35205078125,758.52783203125,342.5576171875,463.0986328125,1,0,False,0.9521781802177429
282,773.5015869140625,674.4188232421875,278.3153076171875,353.0086669921875,0,1,True,0.9318480491638184
283,2648.046875,758.2918701171875,342.9287109375,463.5321044921875,1,0,False,0.9523196220397949
283,768.2486572265625,678.903076171875,280.5321044921875,356.396484375,0,1,True,0.9346003532409668
284,2648.75537109375,758.205078125,343.04638671875,464.0289306640625,1,0,False,0.9518682360649109
284,758.9993896484375,684.986572265625,286.2200927734375,358.028564453125,0,1,True,0.9301974177360535
285,2648.761962890625,757.9639892578125,344.015625,464.0811767578125,1,0,False,0.9514710903167725
285,751.6793212890625,689.6885986328125,288.54736328125,360.041259765625,0,1,True,0.9252999424934387
286,2649.2939453125,757.9395751953125,344.49365234375,464.1905517578125,1,0,False,0.9517830014228821
286,744.4727172851562,694.0498657226562,292.04168701171875,363.57647705078125,0,1,True,0.9149371981620789
287,2650.297119140625,758.2828369140625,344.1845703125,463.7366943359375,1,0,False,0.953152060508728
287,739.541015625,697.960205078125,292.852294921875,367.3079833984375,0,1,True,0.9111317992210388
288,2651.2861328125,758.708251953125,344.00390625,463.3701171875,1,0,False,0.9535181522369385
288,735.6934204101562,700.9046020507812,295.62579345703125,370.59539794921875,0,1,True,0.9098061919212341
289,2652.129150390625,759.1008911132812,343.763671875,462.82366943359375,1,0,False,0.9544515609741211
289,732.9547119140625,702.4407958984375,298.003662109375,373.0732421875,0,1,True,0.9168341755867004
290,2652.824951171875,759.445068359375,343.6220703125,462.3302001953125,1,0,False,0.954555869102478
290,732.7048950195312,705.2935791015625,300.33160400390625,374.3583984375,0,1,True,0.9244864583015442
291,2653.243896484375,759.7841796875,343.7333984375,461.872802734375,1,0,False,0.9547005295753479
291,733.667236328125,709.2786254882812,301.445556640625,375.46868896484375,0,1,True,0.9305840730667114
292,2653.470458984375,760.00732421875,344.12841796875,461.5765380859375,1,0,False,0.9549585580825806
292,736.31201171875,713.0116577148438,300.56640625,376.84320068359375,0,1,True,0.9346768856048584
293,2653.68115234375,760.0639038085938,344.39111328125,461.47784423828125,1,0,False,0.954955518245697
293,739.1583251953125,714.5526733398438,302.407470703125,378.82110595703125,0,1,True,0.9367775321006775
294,2653.992431640625,760.3277587890625,344.48291015625,461.1556396484375,1,0,False,0.9552810788154602
